id,Id,Geography,Population,Unemployment Rate,Population Percent,Z Score,dM Score,P(D|M),P(M|D),Surprise,SignedSurprise
36113,0500000US36113,"Warren County, New York",65707,0.072,0.000212819,-0.469723646,-0.006852482,0.994532553,0.497266277,0.003933128,-0.003933128
36115,0500000US36115,"Washington County, New York",63216,0.074,0.000204751,-0.409308226,-0.005856844,0.995326942,0.497663471,0.003363011,-0.003363011
36117,0500000US36117,"Wayne County, New York",93772,0.078,0.000303719,-0.288477385,-0.005027453,0.99598869,0.497994345,0.002887737,-0.002887737
36119,0500000US36119,"Westchester County, New York",949113,0.074,0.003074095,-0.409308226,-0.022693897,0.981894444,0.490947222,0.012941445,-0.012941445
36121,0500000US36121,"Wyoming County, New York",42155,0.078,0.000136536,-0.288477385,-0.003370823,0.997310477,0.498655239,0.001937469,-0.001937469
36123,0500000US36123,"Yates County, New York",25348,0.06,8.21E-05,-0.832216168,-0.00754063,0.993983504,0.496991752,0.004326902,-0.004326902
37001,0500000US37001,"Alamance County, North Carolina",151131,0.118,0.0004895,0.919831022,0.020350941,0.98376342,0.49188171,0.011616615,0.011616615
37003,0500000US37003,"Alexander County, North Carolina",37198,0.136,0.000120481,1.463569805,0.01606471,0.987182767,0.493591384,0.009186172,0.009186172
37005,0500000US37005,"Alleghany County, North Carolina",11155,0.109,3.61E-05,0.647961631,0.003894787,0.996892417,0.498446209,0.00223816,0.00223816
37007,0500000US37007,"Anson County, North Carolina",26948,0.148,8.73E-05,1.826062328,0.01705998,0.986388765,0.493194383,0.009751305,0.009751305
37009,0500000US37009,"Ashe County, North Carolina",27281,0.1,8.84E-05,0.376092239,0.003535283,0.997179258,0.498589629,0.002031863,0.002031863
37011,0500000US37011,"Avery County, North Carolina",17797,0.079,5.76E-05,-0.258269675,-0.001960859,0.998435462,0.499217731,0.001127693,-0.001127693
37013,0500000US37013,"Beaufort County, North Carolina",47759,0.112,0.000154687,0.738584761,0.009186025,0.992670716,0.496335358,0.005267539,0.005267539
37015,0500000US37015,"Bertie County, North Carolina",21282,0.105,6.89E-05,0.52713079,0.004376473,0.996508091,0.498254045,0.002514477,0.002514477
37017,0500000US37017,"Bladen County, North Carolina",35190,0.12,0.000113977,0.980246443,0.010465128,0.991650188,0.495825094,0.0059979,0.0059979
37019,0500000US37019,"Brunswick County, North Carolina",107431,0.105,0.00034796,0.52713079,0.009832928,0.992154585,0.496077293,0.005637013,0.005637013
37021,0500000US37021,"Buncombe County, North Carolina",238318,0.082,0.000771891,-0.167646544,-0.004657713,0.996283696,0.498141848,0.002675759,-0.002675759
37023,0500000US37023,"Burke County, North Carolina",90912,0.141,0.000294456,1.614608356,0.027706231,0.977896454,0.488948227,0.015766812,0.015766812
37025,0500000US37025,"Cabarrus County, North Carolina",178011,0.114,0.000576562,0.799000182,0.01918536,0.984693236,0.492346618,0.010956557,0.010956557
37027,0500000US37027,"Caldwell County, North Carolina",83029,0.152,0.000268924,1.946893168,0.031926895,0.974530351,0.487265175,0.018136486,0.018136486
37029,0500000US37029,"Camden County, North Carolina",9980,0.071,3.23E-05,-0.499931356,-0.002842335,0.997732148,0.498866074,0.001634053,-0.001634053
37031,0500000US37031,"Carteret County, North Carolina",66469,0.076,0.000215287,-0.348892805,-0.00511919,0.995915495,0.497957748,0.002940322,-0.002940322
37033,0500000US37033,"Caswell County, North Carolina",23719,0.124,7.68E-05,1.101077283,0.009650852,0.992299854,0.496149927,0.005533041,0.005533041
37035,0500000US37035,"Catawba County, North Carolina",154358,0.136,0.000499952,1.463569805,0.03272485,0.973894007,0.486947003,0.018583519,0.018583519
37037,0500000US37037,"Chatham County, North Carolina",63505,0.08,0.000205687,-0.228061965,-0.003270819,0.997390269,0.498695134,0.001880064,-0.001880064
37039,0500000US37039,"Cherokee County, North Carolina",27444,0.142,8.89E-05,1.644816067,0.015507461,0.987627332,0.493813666,0.008869551,0.008869551
37041,0500000US37041,"Chowan County, North Carolina",14793,0.119,4.79E-05,0.950038732,0.00657611,0.994753061,0.49737653,0.00377492,0.00377492
37043,0500000US37043,"Clay County, North Carolina",10587,0.108,3.43E-05,0.61775392,0.003617442,0.997113705,0.498556852,0.002079014,0.002079014
37045,0500000US37045,"Cleveland County, North Carolina",98078,0.143,0.000317666,1.675023777,0.029854268,0.976183278,0.488091639,0.016973902,0.016973902
37047,0500000US37047,"Columbus County, North Carolina",58098,0.125,0.000188174,1.131284994,0.01551859,0.987618453,0.493809227,0.008875876,0.008875876
37049,0500000US37049,"Craven County, North Carolina",103505,0.1,0.000335244,0.376092239,0.006886122,0.994505713,0.497252857,0.003952382,0.003952382
37051,0500000US37051,"Cumberland County, North Carolina",319431,0.091,0.001034609,0.104222847,0.003352364,0.997325206,0.498662603,0.001926873,0.001926873
37053,0500000US37053,"Currituck County, North Carolina",23547,0.05,7.63E-05,-1.13429327,-0.009905874,0.992096385,0.496048193,0.005678663,-0.005678663
37055,0500000US37055,"Dare County, North Carolina",33920,0.068,0.000109864,-0.590554487,-0.006189956,0.995061161,0.497530581,0.003553807,-0.003553807
37057,0500000US37057,"Davidson County, North Carolina",162878,0.125,0.000527548,1.131284994,0.025983814,0.979270249,0.489635124,0.014797283,0.014797283
37059,0500000US37059,"Davie County, North Carolina",41240,0.121,0.000133573,1.010454153,0.011678192,0.990682363,0.495341182,0.006689844,0.006689844
37061,0500000US37061,"Duplin County, North Carolina",58505,0.087,0.000189493,-0.016607993,-0.00022862,0.999817588,0.499908794,0.00013157,-0.00013157
37063,0500000US37063,"Durham County, North Carolina",267587,0.08,0.000866691,-0.228061965,-0.006714057,0.994642998,0.497321499,0.003853891,-0.003853891
37065,0500000US37065,"Edgecombe County, North Carolina",56552,0.163,0.000183167,2.27917798,0.030846215,0.975392184,0.487696092,0.017530569,0.017530569
37067,0500000US37067,"Forsyth County, North Carolina",350670,0.095,0.00113579,0.225053688,0.007584642,0.993948389,0.496974195,0.004352079,0.004352079
37069,0500000US37069,"Franklin County, North Carolina",60619,0.097,0.00019634,0.285469108,0.004000029,0.996808447,0.498404223,0.002298541,0.002298541
37071,0500000US37071,"Gaston County, North Carolina",206086,0.133,0.000667495,1.372946675,0.035471338,0.971703901,0.485851951,0.020119777,0.020119777
37073,0500000US37073,"Gates County, North Carolina",12197,0.071,3.95E-05,-0.499931356,-0.00314222,0.997492876,0.498746438,0.001806239,-0.001806239
37075,0500000US37075,"Graham County, North Carolina",8861,0.134,2.87E-05,1.403154385,0.007517033,0.994002332,0.497001166,0.004313403,0.004313403
37077,0500000US37077,"Granville County, North Carolina",59916,0.102,0.000194063,0.436507659,0.006080831,0.995148229,0.497574114,0.003491309,0.003491309
37079,0500000US37079,"Greene County, North Carolina",21362,0.102,6.92E-05,0.436507659,0.003630885,0.997102979,0.49855149,0.002086729,0.002086729
37081,0500000US37081,"Guilford County, North Carolina",488406,0.11,0.001581905,0.678169341,0.026972941,0.978481316,0.489240658,0.015354227,0.015354227
37083,0500000US37083,"Halifax County, North Carolina",54691,0.131,0.000177139,1.312531255,0.017468968,0.986062489,0.493031245,0.009983399,0.009983399
37085,0500000US37085,"Harnett County, North Carolina",114678,0.109,0.000371432,0.647961631,0.012487888,0.990036366,0.495018183,0.007151318,0.007151318
37087,0500000US37087,"Haywood County, North Carolina",59036,0.085,0.000191212,-0.077023414,-0.001065077,0.999150192,0.499575096,0.000612746,-0.000612746
37089,0500000US37089,"Henderson County, North Carolina",106740,0.086,0.000345722,-0.046815704,-0.000870472,0.999305464,0.499652732,0.000500828,-0.000500828
37091,0500000US37091,"Hertford County, North Carolina",24669,0.094,7.99E-05,0.194845978,0.001741674,0.998610346,0.499305173,0.001001727,0.001001727
37093,0500000US37093,"Hoke County, North Carolina",46952,0.083,0.000152073,-0.137438834,-0.001694869,0.998647691,0.499323845,0.000974825,-0.000974825
37095,0500000US37095,"Hyde County, North Carolina",5810,0.059,1.88E-05,-0.862423878,-0.003741179,0.997014978,0.498507489,0.002150021,-0.002150021
37097,0500000US37097,"Iredell County, North Carolina",159437,0.121,0.000516403,1.010454153,0.022962059,0.981680538,0.490840269,0.01309291,0.01309291
37099,0500000US37099,"Jackson County, North Carolina",40271,0.078,0.000130434,-0.288477385,-0.003294637,0.997371264,0.498685632,0.001893737,-0.001893737
37101,0500000US37101,"Johnston County, North Carolina",168878,0.095,0.000546981,0.225053688,0.005263472,0.995800376,0.497900188,0.003023018,0.003023018
37103,0500000US37103,"Jones County, North Carolina",10153,0.109,3.29E-05,0.647961631,0.003715747,0.99703527,0.498517635,0.002135428,0.002135428
37105,0500000US37105,"Lee County, North Carolina",57866,0.135,0.000187423,1.433362095,0.019623086,0.984344048,0.492172024,0.011204513,0.011204513
37107,0500000US37107,"Lenoir County, North Carolina",59495,0.114,0.000192699,0.799000182,0.01109141,0.991150516,0.495575258,0.006355224,0.006355224
37109,0500000US37109,"Lincoln County, North Carolina",78265,0.132,0.000253494,1.342738965,0.021378392,0.98294381,0.491471905,0.012197914,0.012197914
37111,0500000US37111,"McDowell County, North Carolina",44996,0.141,0.000145738,1.614608356,0.019491883,0.984448712,0.492224356,0.011130201,0.011130201
37113,0500000US37113,"Macon County, North Carolina",33922,0.092,0.00010987,0.134430558,0.001409089,0.99887571,0.499437855,0.000810548,0.000810548
37115,0500000US37115,"Madison County, North Carolina",20764,0.093,6.73E-05,0.164638268,0.001350162,0.998922727,0.499461363,0.00077667,0.00077667
37117,0500000US37117,"Martin County, North Carolina",24505,0.106,7.94E-05,0.5573385,0.004965306,0.996038275,0.498019137,0.002852112,0.002852112
37119,0500000US37119,"Mecklenburg County, North Carolina",919628,0.11,0.002978595,0.678169341,0.037012115,0.970475346,0.485237673,0.020979994,0.020979994
37121,0500000US37121,"Mitchell County, North Carolina",15579,0.11,5.05E-05,0.678169341,0.004817343,0.996156331,0.498078166,0.002767286,0.002767286
37123,0500000US37123,"Montgomery County, North Carolina",27798,0.133,9.00E-05,1.372946675,0.013027471,0.989605876,0.494802938,0.007458673,0.007458673
37125,0500000US37125,"Moore County, North Carolina",88247,0.095,0.000285824,0.225053688,0.003804834,0.996964189,0.498482094,0.002186548,0.002186548
37127,0500000US37127,"Nash County, North Carolina",95840,0.119,0.000310417,0.950038732,0.016738416,0.9866453,0.49332265,0.009568766,0.009568766
37129,0500000US37129,"New Hanover County, North Carolina",202667,0.091,0.000656421,0.104222847,0.002670263,0.997869441,0.49893472,0.001535235,0.001535235
37131,0500000US37131,"Northampton County, North Carolina",22099,0.107,7.16E-05,0.58754621,0.00497082,0.996033876,0.498016938,0.002855273,0.002855273
37133,0500000US37133,"Onslow County, North Carolina",177772,0.083,0.000575788,-0.137438834,-0.003297925,0.997368641,0.498684321,0.001895625,-0.001895625
37135,0500000US37135,"Orange County, North Carolina",133801,0.063,0.00043337,-0.741593038,-0.01543814,0.987682636,0.493841318,0.008830154,-0.008830154
37137,0500000US37137,"Pamlico County, North Carolina",13144,0.101,4.26E-05,0.406299949,0.002651003,0.997884808,0.498942404,0.001524174,0.001524174
37139,0500000US37139,"Pasquotank County, North Carolina",40661,0.091,0.000131697,0.104222847,0.001196056,0.999045685,0.499522843,0.000688064,0.000688064
37141,0500000US37141,"Pender County, North Carolina",52217,0.108,0.000169126,0.61775392,0.008033802,0.993590022,0.496795011,0.00460897,0.00460897
37143,0500000US37143,"Perquimans County, North Carolina",13453,0.103,4.36E-05,0.46671537,0.003080785,0.997541893,0.498770947,0.001770968,0.001770968
37145,0500000US37145,"Person County, North Carolina",39464,0.108,0.00012782,0.61775392,0.006984185,0.994427472,0.497213736,0.004008508,0.004008508
37147,0500000US37147,"Pitt County, North Carolina",168148,0.1,0.000544617,0.376092239,0.008776874,0.992997157,0.496498579,0.005033754,0.005033754
37149,0500000US37149,"Polk County, North Carolina",20510,0.082,6.64E-05,-0.167646544,-0.001366398,0.998909773,0.499454886,0.000786004,-0.000786004
37151,0500000US37151,"Randolph County, North Carolina",141752,0.11,0.000459122,0.678169341,0.014531231,0.988406163,0.494203082,0.008314516,0.008314516
37153,0500000US37153,"Richmond County, North Carolina",46639,0.132,0.00015106,1.342738965,0.016503113,0.986833019,0.493416509,0.009435163,0.009435163
37155,0500000US37155,"Robeson County, North Carolina",134168,0.115,0.000434559,0.829207892,0.017285723,0.986208675,0.493104338,0.00987942,0.00987942
37157,0500000US37157,"Rockingham County, North Carolina",93643,0.117,0.000303302,0.889623312,0.015493284,0.987638643,0.493819321,0.008861494,0.008861494
37159,0500000US37159,"Rowan County, North Carolina",138428,0.128,0.000448356,1.221908124,0.025873202,0.979358475,0.489679237,0.014734972,0.014734972
37161,0500000US37161,"Rutherford County, North Carolina",67810,0.143,0.000219631,1.675023777,0.024823757,0.980195542,0.490097771,0.014143491,0.014143491
37163,0500000US37163,"Sampson County, North Carolina",63431,0.083,0.000205448,-0.137438834,-0.001969971,0.998428191,0.499214096,0.001132929,-0.001132929
37165,0500000US37165,"Scotland County, North Carolina",36157,0.165,0.000117109,2.339593401,0.025318399,0.979800998,0.489900499,0.014422344,0.014422344
37167,0500000US37167,"Stanly County, North Carolina",60585,0.119,0.00019623,0.950038732,0.013308329,0.989381803,0.494690902,0.007618601,0.007618601
37169,0500000US37169,"Stokes County, North Carolina",47401,0.101,0.000153528,0.406299949,0.005034313,0.995983217,0.497991608,0.00289167,0.00289167
37171,0500000US37171,"Surry County, North Carolina",73673,0.118,0.00023862,0.919831022,0.014208947,0.988663282,0.494331641,0.008131183,0.008131183
37173,0500000US37173,"Swain County, North Carolina",13981,0.091,4.53E-05,0.104222847,0.000701345,0.999440408,0.499720204,0.000403548,0.000403548
37175,0500000US37175,"Transylvania County, North Carolina",33090,0.085,0.000107176,-0.077023414,-0.00079739,0.999363775,0.499681887,0.000458793,-0.000458793
37177,0500000US37177,"Tyrrell County, North Carolina",4407,0.088,1.43E-05,0.013599717,5.14E-05,0.999959004,0.499979502,2.96E-05,2.96E-05
37179,0500000US37179,"Union County, North Carolina",201292,0.1,0.000651967,0.376092239,0.009603008,0.992338026,0.496169013,0.005505718,0.005505718
37181,0500000US37181,"Vance County, North Carolina",45422,0.13,0.000147118,1.282323544,0.015553581,0.987590538,0.493795269,0.008895762,0.008895762
37183,0500000US37183,"Wake County, North Carolina",900993,0.083,0.002918238,-0.137438834,-0.007424545,0.994076125,0.497038062,0.004260491,-0.004260491
37185,0500000US37185,"Warren County, North Carolina",20972,0.127,6.79E-05,1.191700414,0.0098217,0.992163543,0.496081772,0.005630602,0.005630602
37187,0500000US37187,"Washington County, North Carolina",13228,0.117,4.28E-05,0.889623312,0.005823082,0.995353879,0.49767694,0.00334367,0.00334367
37189,0500000US37189,"Watauga County, North Carolina",51079,0.069,0.00016544,-0.560346777,-0.007207385,0.994249389,0.497124694,0.004136239,-0.004136239
37191,0500000US37191,"Wayne County, North Carolina",122623,0.088,0.000397165,0.013599717,0.000271029,0.99978375,0.499891875,0.000155974,0.000155974
37193,0500000US37193,"Wilkes County, North Carolina",69340,0.129,0.000224586,1.252115834,0.01876446,0.985029005,0.492514503,0.010718045,0.010718045
37195,0500000US37195,"Wilson County, North Carolina",81234,0.119,0.00026311,0.950038732,0.015410257,0.98770488,0.49385244,0.008814306,0.008814306
37197,0500000US37197,"Yadkin County, North Carolina",38406,0.093,0.000124394,0.164638268,0.001836242,0.998534891,0.499267446,0.001056078,0.001056078
37199,0500000US37199,"Yancey County, North Carolina",17818,0.109,5.77E-05,0.647961631,0.004922417,0.996072495,0.498036248,0.002827525,0.002827525
38001,0500000US38001,"Adams County, North Dakota",2343,0.027,7.59E-06,-1.829070604,-0.005038674,0.995979737,0.497989868,0.00289417,-0.00289417
38003,0500000US38003,"Barnes County, North Dakota",11066,0.034,3.58E-05,-1.617616633,-0.009684353,0.992273125,0.496136563,0.005552172,-0.005552172
38005,0500000US38005,"Benson County, North Dakota",6660,0.053,2.16E-05,-1.04367014,-0.004847301,0.996132428,0.498066214,0.002784461,-0.002784461
38007,0500000US38007,"Billings County, North Dakota",783,0.013,2.54E-06,-2.251978547,-0.003586285,0.997138565,0.498569282,0.002061133,-0.002061133
38009,0500000US38009,"Bottineau County, North Dakota",6429,0.029,2.08E-05,-1.768655184,-0.008070762,0.993560534,0.496780267,0.004630105,-0.004630105
38011,0500000US38011,"Bowman County, North Dakota",3151,0.027,1.02E-05,-1.829070604,-0.005843248,0.995337789,0.497668895,0.003355222,-0.003355222
38013,0500000US38013,"Burke County, North Dakota",1968,0.022,6.37E-06,-1.980109155,-0.004999209,0.996011225,0.498005612,0.002871547,-0.002871547
38015,0500000US38015,"Burleigh County, North Dakota",81308,0.028,0.00026335,-1.798862894,-0.029192034,0.976711434,0.488355717,0.016601999,-0.016601999
38017,0500000US38017,"Cass County, North Dakota",149778,0.037,0.000485118,-1.526993502,-0.033632632,0.9731701,0.48658505,0.019091699,-0.019091699
38019,0500000US38019,"Cavalier County, North Dakota",3993,0.025,1.29E-05,-1.889486025,-0.006795055,0.994578372,0.497289186,0.003900257,-0.003900257
38021,0500000US38021,"Dickey County, North Dakota",5289,0.041,1.71E-05,-1.406162662,-0.005819987,0.995356349,0.497678174,0.003341897,-0.003341897
38023,0500000US38023,"Divide County, North Dakota",2071,0.034,6.71E-06,-1.617616633,-0.00418953,0.996657248,0.498328624,0.002407251,-0.002407251
38025,0500000US38025,"Dunn County, North Dakota",3536,0.036,1.15E-05,-1.557201213,-0.005269877,0.995795266,0.497897633,0.003026689,-0.003026689
38027,0500000US38027,"Eddy County, North Dakota",2385,0.038,7.72E-06,-1.496785792,-0.004160097,0.996680732,0.498340366,0.002390368,-0.002390368
